CEREBELLAR VERMIS,Truncal coordination and gait stability.,Neuroanatomy
CINGULUM,Limbic tract within cingulate gyrus.,Neuroanatomy
CISTERNA MAGNA,Large CSF cistern near foramen magnum.,Neuroanatomy
CLAUSTRUM,Thin gray matter sheet; integration hub.,Neuroanatomy
CLIMBING FIBERS,Inferior olive inputs to Purkinje cells.,Neuroanatomy
CORPUS CALLOSUM,Massive commissural fiber bundle connecting the hemispheres.,Neuroanatomy
CRIBRIFORM PLATE,Recognizable CNS structure with specific function.,Neuroanatomy
CUNEATE NUCLEUS,DCML upper body nucleus in medulla.,Neuroanatomy
DEEP CEREBELLAR NUCLEI,"Dentate, interposed, fastigial nuclei.",Neuroanatomy
DENTATE NUCLEUS,Cerebellar deep nucleus for planning and coordination.,Neuroanatomy
EDINGER WESTPHAL NUCLEUS,Parasympathetic to pupil via CN III.,Neuroanatomy
FACIAL COLLICULUS,Abducens nucleus with facial fibers looping.,Neuroanatomy
FALX CEREBRI,Dural fold separating hemispheres.,Neuroanatomy
FORNIX,Major efferent pathway of hippocampus.,Neuroanatomy
FOURTH VENTRICLE,Recognizable CNS structure with specific function.,Neuroanatomy
FRONTAL EYE FIELDS,Saccade initiation contralateral.,Neuroanatomy
FRONTAL LOBE,"Executive function, behavior, motor planning.",Neuroanatomy
FUSIFORM GYRUS,Face and word-form recognition cortex.,Neuroanatomy
HIPPOCAMPUS,Episodic memory encoding; vulnerable to hypoxia.,Neuroanatomy
INFERIOR COLLICULUS,Auditory relay to medial geniculate.,Neuroanatomy
INFERIOR FRONTO OCCIPITAL FASCICULUS,Long association tract critical for semantics.,Neuroanatomy
INFERIOR LONGITUDINAL FASCICULUS,Occipitotemporal visual association tract.,Neuroanatomy
INFERIOR OLIVE,Medullary nucleus projecting climbing fibers to cerebellum.,Neuroanatomy
INFERIOR SALIVATORY NUCLEUS,Parasympathetic to parotid gland.,Neuroanatomy
INSULAR CORTEX,"Viscerosensory, gustatory, and interoception hub.",Neuroanatomy
INTERNAL CAPSULE,White matter tract concentrating corticospinal and thalamocortical fibers.,Neuroanatomy
LATERAL GENICULATE NUCLEUS,Visual relay to primary visual cortex.,Neuroanatomy
MAIN SENSORY TRIGEMINAL NUCLEUS,Discriminative touch from face.,Neuroanatomy
MAMMILLOTHALAMIC TRACT,Memory circuit to anterior thalamus.,Neuroanatomy
MEDIAL GENICULATE NUCLEUS,Thalamic auditory relay to temporal cortex.,Neuroanatomy
MEDULLA,Autonomic centers; pyramidal decussation.,Neuroanatomy
MEYER LOOP,Inferior optic radiations; contralateral superior quadrantanopia.,Neuroanatomy
MIDBRAIN,"Vertical gaze, pupillary reflexes, dopaminergic nuclei.",Neuroanatomy
MOSSY FIBERS,Cerebellar inputs from pontine nuclei.,Neuroanatomy
NUCLEUS ACCUMBENS,Ventral striatum; reward and motivation.,Neuroanatomy
NUCLEUS AMBIGUUS,Branchial motor to IX/X; swallowing.,Neuroanatomy
NUCLEUS DORSALIS CLARKE,Spinocerebellar relay T1–L2.,Neuroanatomy
NUCLEUS SOLITARIUS,Visceral sensory nucleus in medulla.,Neuroanatomy
OCCIPITAL LOBE,Primary and associative visual cortex.,Neuroanatomy
OLFACTORY BULB,Smelly stinker,Neuroanatomy
OLFACTORY TRACT,Smelly stinker connector,Neuroanatomy
PAPEZ CIRCUIT,Hippocampus→fornix→mammillary→thalamus→cingulate.,Neuroanatomy
PARAHIPPOCAMPAL GYRUS,Recognizable CNS structure with specific function.,Neuroanatomy
PARIETAL LOBE,Somatosensory integration and spatial attention.,Neuroanatomy
PEDUNCULOPONTINE NUCLEUS,Gait and arousal modulation.,Neuroanatomy
PINEAL GLAND,Melatonin secretion; circadian regulation.,Neuroanatomy
PLANUM TEMPORALE,Recognizable CNS structure with specific function.,Neuroanatomy
PONTINE NUCLEI,Corticopontine relay to cerebellum.,Neuroanatomy
POSTERIOR COMMISSURE,Recognizable CNS structure with specific function.,Neuroanatomy
PRECENTRAL GYRUS,Primary motor cortex; contralateral body control.,Neuroanatomy
PREMOTOR CORTEX,Motor planning anterior to M1.,Neuroanatomy
PURKINJE CELLS,Cerebellar output inhibitory neurons.,Neuroanatomy
RED NUCLEUS,Midbrain structure; rubrospinal connections; limb flexion facilitation.,Neuroanatomy
SPINAL TRIGEMINAL NUCLEUS,Pain/temp from face.,Neuroanatomy
SPLENIUM,Posterior corpus callosum; alexia without agraphia when injured.,Neuroanatomy
STRAIGHT SINUS,The straightest sinus,Neuroanatomy
SUBSTANTIA NIGRA,Dopaminergic nucleus depleted in Parkinson disease.,Neuroanatomy
SUBSTANTIA NIGRA PARS RETICULATA,Output nucleus of basal ganglia.,Neuroanatomy
SUBTHALAMIC NUCLEUS,Lesion causes hemiballismus.,Neuroanatomy
SUPERIOR COLLICULUS,Midbrain visual orienting and saccade control.,Neuroanatomy
SUPERIOR LONGITUDINAL FASCICULUS,Frontoparietal association tract.,Neuroanatomy
SUPERIOR SAGITTAL SINUS,Recognizable CNS structure with specific function.,Neuroanatomy
SUPERIOR SALIVATORY NUCLEUS,Parasympathetic to lacrimal/submandibular.,Neuroanatomy
SUPPLEMENTARY MOTOR AREA,Sequence initiation and bimanual coordination.,Neuroanatomy
SUPRAMARGINAL GYRUS,Recognizable CNS structure with specific function.,Neuroanatomy
TEMPORAL LOBE,"Auditory processing, memory, language comprehension.",Neuroanatomy
TENTORIUM CEREBELLI,Dural fold separating cerebrum from cerebellum.,Neuroanatomy
THALAMUS,Relay for sensory and motor signals to cortex.,Neuroanatomy
TRANSVERSE SINUS,Recognizable CNS structure with specific function.,Neuroanatomy
UNCINATE FASCICULUS,Frontotemporal white matter tract; emotional memory.,Neuroanatomy
UNCUS,Herination warning,Neuroanatomy
VEIN OF GALEN,Aneurysmal pathologically in babies,Neuroanatomy
VENTRAL ANTERIOR NUCLEUS,Basal ganglia output to premotor cortex.,Neuroanatomy
VENTRAL LATERAL NUCLEUS,Cerebellar output to motor cortex.,Neuroanatomy
VENTRAL POSTEROLATERAL NUCLEUS,Somatosensory from body to cortex.,Neuroanatomy
VENTRAL POSTEROMEDIAL NUCLEUS,Somatosensory from face to cortex.,Neuroanatomy
APNEA TEST,CO2 rise without respiratory effort confirms brain death.,Neurocritical
BRAIN DEATH,Irreversible cessation of brain function; formal criteria.,Neurocritical
CEREBRAL SALT WASTING,Hyponatremia with hypovolemia after brain injury.,Neurocritical
DECEREBRATE,Extensor posturing from lower brainstem dysfunction.,Neurocritical
DECOMPRESSIVE CRANIECTOMY,Bone flap removal to reduce ICP.,Neurocritical
DECOMPRESSIVE HEMICRANIECTOMY,Skull removal to manage malignant edema.,Neurocritical
DECORTICATE,Flexor posturing from lesions rostral to red nucleus.,Neurocritical
DEXMEDETOMIDINE,"Sedation preserving arousability, minimal respiratory depression.",Neurocritical
EARLY TRACHEOSTOMY,Facilitates ventilator weaning and neuro exam.,Neurocritical
BURST SUPPRESSION,EEG pattern with anesthetic coma.,Neurocritical
HERNIATION,Brain shift causing pupillary changes and posturing.,Neurocritical
SUBFALCINE HERNIATION,ACA infarction from pericallosal compression.,Neurocritical
TONSILLAR HERNIATION,"Respiratory arrest, bradycardia, HTN.",Neurocritical
UNCAL HERNIATION,"CN III palsy, hemiparesis, coma.",Neurocritical
HYDROCEPHALUS,Enlarged ventricles from CSF flow or absorption failure.,Neurocritical
HYPERTONIC SALINE,Osmotherapy for cerebral edema and high ICP.,Neurocritical
HYPERVENTILATION,Temporizing measure to lower ICP via CO2 reduction.,Neurocritical
ICP BOLT,Intraparenchymal pressure monitor.,Neurocritical
INTRACRANIAL HYPERTENSION,Elevated ICP threatening herniation; treat urgently.,Neurocritical
MANNITOL,Osmotic diuretic reducing intracranial pressure.,Neurocritical
NEUROGENIC SHOCK,Hypotension/bradycardia after high cord injury.,Neurocritical
NEUROMUSCULAR BLOCKADE,Facilitates intubation and ICP control.,Neurocritical
NEUROPROGNOSTICATION,Multimodal outcome assessment after cardiac arrest.,Neurocritical
NONCONVULSIVE STATUS,EEG-defined ongoing ictal activity with AMS.,Neurocritical
POST EVT CARE,"BP targets, antithrombotics, edema surveillance.",Neurocritical
PROPOFOL INFUSION SYNDROME,"Metabolic acidosis, rhabdo, cardiac failure.",Neurocritical
PUPILLARY REACTIVITY,Nonreactive pupils suggest herniation/brainstem injury.,Neurocritical
PUPILLOMETRY,Quantitative pupillary reflex assessment.,Neurocritical
REFRACTORY STATUS EPILEPTICUS,Anesthetic coma after benzo/ASM failure.,Neurocritical
SEDATION VACATION,Daily interruption to assess neuro exam and extubation readiness.,Neurocritical
SIADH VS CSW,Hyponatremia etiologies after brain injury.,Neurocritical
SPINAL CORD PERFUSION PRESSURE,MAP goals after SCI to prevent ischemia.,Neurocritical
SSEPS PROGNOSTICATION,Absent N20 predicts poor outcome post-arrest.,Neurocritical
STATUS EPILEPTICUS,Seizure activity lasting >5 minutes or recurrent without recovery.,Neurocritical
PAROXYSMAL SYMPATHETIC STORMING,Autonomic crisis after severe TBI.,Neurocritical
VASOSPASM,Delayed ischemia after aneurysmal SAH; monitor TCD velocities.,Neurocritical
VENTRICULITIS,Infection related to EVD/CSF drains.,Neurocritical
VENTRICULOSTOMY,External ventricular drain to CSF divert and monitor ICP.,Neurocritical
VP SHUNT,CSF diversion for hydrocephalus.,Neurocritical
AMAN,Acute motor axonal neuropathy variant of GBS.,Neuromuscular
AMSAN,Acute motor-sensory axonal neuropathy.,Neuromuscular
AMYOTROPHIC LATERAL SCLEROSIS,Mixed UMN and LMN signs with progressive weakness.,Neuromuscular
ANDERSEN TAWIL SYNDROME,Periodic paralysis with cardiac arrhythmias.,Neuromuscular
AUTONOMIC NEUROPATHY,"Orthostasis, GI dysmotility, anhidrosis.",Neuromuscular
PARSONAGE TURNER,Acute shoulder pain then weakness; neuralgic amyotrophy.,Neuromuscular
CARPAL TUNNEL,"Median neuropathy with nocturnal paresthesias, thenar weakness.",Neuromuscular
CENTRONUCLEAR MYOPATHY,Congenital myopathy with centralized nuclei.,Neuromuscular
CHARCOT MARIE TOOTH,Hereditary demyelinating neuropathy; pes cavus.,Neuromuscular
CHRONIC INFLAMMATORY DEMYELINATING POLYNEUROPATHY,Progressive demyelinating neuropathy over 8+ weeks.,Neuromuscular
DADS NEUROPATHY,Distal acquired demyelinating symmetric neuropathy (IgM).,Neuromuscular
DERMATOMYOSITIS,Heliotrope rash and proximal weakness; malignancy risk.,Neuromuscular
DISTAL MYOPATHY WELANDER,Distal finger extensor weakness.,Neuromuscular
EMERY DREIFUSS DYSTROPHY,Early contractures and cardiomyopathy.,Neuromuscular
FACIOSCAPULOHUMERAL DYSTROPHY,"Scapular winging, facial weakness; autosomal dominant.",Neuromuscular
GANGLIOSIDE ANTIBODIES,"GM1/2, GD1a/b in immune neuropathies.",Neuromuscular
GUILLAIN BARRE,Acute inflammatory demyelinating polyneuropathy; areflexia.,Neuromuscular
HYPERKALEMIC PERIODIC PARALYSIS,Na channel mutation with attacks.,Neuromuscular
INCLUSION BODY MYOSITIS,Finger flexor and quadriceps weakness; poor steroid response.,Neuromuscular
LAMBERT EATON,Presynaptic calcium channel antibodies; improves with exercise.,Neuromuscular
LUMBOSACRAL PLEXOPATHY,Painful proximal leg weakness with sensory loss.,Neuromuscular
MCPH PHK DEFICIENCY,"McArdle disease with exercise intolerance, CK rise.",Neuromuscular
MILLER FISHER,"Ataxia, areflexia, ophthalmoplegia; GQ1b antibodies.",Neuromuscular
MYASTHENIA,Autoimmune NMJ disease with fatigable weakness; AChR antibodies.,Neuromuscular
MYOFIBRILLAR MYOPATHY,Desminopathy with cardiomyopathy.,Neuromuscular
MYOTONIC DYSTROPHY,"Distal weakness, cataracts, myotonia; CTG repeats.",Neuromuscular
NEMALINE MYOPATHY,Rod bodies; facial and axial weakness.,Neuromuscular
OCULOPHARYNGEAL MUSCULAR DYSTROPHY,Ptosis and dysphagia in midlife.,Neuromuscular
PARANEOPLASTIC NEUROPATHY,Sensory neuronopathy with anti-Hu.,Neuromuscular
PARSONAGE TURNER,Acute brachial neuritis with severe shoulder pain.,Neuromuscular
PERONEAL NEUROPATHY,Foot drop from fibular neck compression.,Neuromuscular
PHRENIC NERVE NEUROPATHY,Diaphragmatic weakness with dyspnea orthopnea.,Neuromuscular
POEMS SYNDROME,"Polyneuropathy, organomegaly, endocrinopathy, M protein, skin changes.",Neuromuscular
POLYMYOSITIS,Proximal inflammatory myopathy; high CK.,Neuromuscular
RADIAL NEUROPATHY,Wrist drop from spiral groove compression.,Neuromuscular
RADIATION PLEXOPATHY,Subacute painless weakness after radiation therapy.,Neuromuscular
SMALL FIBER NEUROPATHY,Burning pain with normal NCS; QSART/skin biopsy.,Neuromuscular
SPINAL MUSCULAR ATROPHY,Genetic anterior horn cell degeneration; SMN1 deletion.,Neuromuscular
ULNAR NEUROPATHY,Numb ring/small finger; intrinsic hand weakness.,Neuromuscular
ANAPLASTIC ASTROCYTOMA,IDH mutant glioma grade 3.,Oncology
ANAPLASTIC OLIGODENDROGLIOMA,IDH mutant with 1p/19q codeletion; brisk mitoses.,Oncology
ASTROCYTOMA,Glial neoplasm graded by IDH and histology.,Oncology
CARCINOID METASTASIS,Hypervascular brain lesions; flushing history.,Oncology
CENTRAL NEUROCYTOMA,Intraventricular neuronal tumor in young adults.,Oncology
CHONDROSARCOMA,"Petroclival calcified mass, ring-and-arc pattern.",Oncology
CHORDOMA,Midline clival tumor from notochord remnants.,Oncology
CRANIOPHARYNGIOMA,Suprasellar cystic mass; calcifications; endocrine issues.,Oncology
DIFFUSE MIDLINE GLIOMA,Pediatric brainstem glioma with poor prognosis.,Oncology
DYSEMBRYOPLASTIC NEUROEPITHELIAL TUMOR,Benign cortical tumor causing epilepsy.,Oncology
EPENDYMOMA,Intraventricular tumor; can seed CSF pathways.,Oncology
MYXOPAPILLARY EPENDYMOMA ,Filum terminale tumor; drop metastases.,Oncology
POSTERIOR FOSSA EPENDYMOMA ,Fourth ventricle tumor with hydrocephalus.,Oncology
GERM CELL TUMOR PINEAL,β-hCG/AFP markers; precocious puberty/hydrocephalus.,Oncology
GLIOBLASTOMA,High-grade astrocytoma with ring enhancement and necrosis.,Oncology
HEMANGIOBLASTOMA,Highly vascular posterior fossa tumor; VHL association.,Oncology
LUNG CANCER METASTASIS,Common source of brain metastases.,Oncology
MEDULLOBLASTOMA,Embryonal posterior fossa tumor in children.,Oncology
MELANOMA METASTASIS,T1 hyperintense lesions due to melanin/hemorrhage.,Oncology
MENINGEAL CARCINOMATOSIS CYTOLOGY,CSF malignant cells confirm diagnosis.,Oncology
MENINGIOMA ANAPLASTIC,WHO grade 3 with brain invasion.,Oncology
MENINGIOMA ATYPICAL,WHO grade 2 with higher recurrence.,Oncology
METASTATIC BRAIN TUMOR,Multiple cortical-subcortical junction lesions with edema.,Oncology
OLFACTORY GROOVE MENINGIOMA,Anterior skull-base meningioma causing anosmia.,Oncology
OLFACTORY NEUROBLASTOMA,Esthesioneuroblastoma from cribriform plate.,Oncology
OLIGODENDROGLIOMA,"IDH-mutant, 1p/19q-codeleted oligodendroglial tumor.",Oncology
NEUROBLASTOMA,Dancing eyes/dancing feet in children tumor. Anti-Hu,Oncology
PARANEOPLASTIC LIMBIC ENCEPHALITIS,Small cell lung cancer Anti-Hu.,Oncology
PINEALOMA,Dorsal midbrain tumor; Parinaud syndrome possible.,Oncology
PINEOBLASTOMA,Aggressive pineal region tumor in children.,Oncology
PINEOCYTOMA,Well-differentiated pineal tumor in adults.,Oncology
PITUITARY ADENOMA,Endocrine or mass-effect symptoms; bitemporal hemianopia.,Oncology
PITUITARY NEUROENDOCRINE TUMOR,New name for pituitary adenoma.,Oncology
PLEOMORPHIC XANTHOASTROCYTOMA,Temporal lobe tumor with cyst and mural nodule.,Oncology
PRIMARY CNS LYMPHOMA,Enhancing deep periventricular mass; steroid sensitive.,Oncology
SCHWANNOMA,Peripheral nerve sheath tumor; vestibular in NF2.,Oncology
SCHWANNOMATOSIS,Multiple schwannomas without vestibular involvement.,Oncology
SUBEPENDYMAL GIANT CELL ASTROCYTOMA,TSC-associated intraventricular tumor near Monro.,Oncology
AMANTADINE,NMDA modulation; helps dyskinesias and fatigue.,Pharmacology
AMITRIPTYLINE,Neurologically relevant medication with key indications/risks.,Pharmacology
ASPIRIN,COX inhibitor antiplatelet; GI bleeding risk.,Pharmacology
BACLOFEN,Neurologically relevant medication with key indications/risks.,Pharmacology
BENZTROPINE,Anticholinergic helpful for tremor in Parkinson disease.,Pharmacology
BRIVARACETAM,SV2A ligand similar to levetiracetam; fewer mood effects.,Pharmacology
CANNABIDIOL,LGS/Dravet therapy; transaminase elevations.,Pharmacology
CARBAMAZEPINE,Focal-predominant antiseizure; hyponatremia risk.,Pharmacology
CARBIDOPA LEVODOPA,Neurologically relevant medication with key indications/risks.,Pharmacology
CELECOXIB,Neurologically relevant medication with key indications/risks.,Pharmacology
CENOBAMATE,Novel ASM reducing focal seizures; QT shortening.,Pharmacology
CLOBAZAM,Benzodiazepine used in LGS adjunct therapy.,Pharmacology
CLONAZEPAM,Neurologically relevant medication with key indications/risks.,Pharmacology
CLOPIDOGREL,P2Y12 inhibitor; requires hepatic activation.,Pharmacology
DANTROLENE,Neurologically relevant medication with key indications/risks.,Pharmacology
DEUTETRABENAZINE,Neurologically relevant medication with key indications/risks.,Pharmacology
DEXAMETHASONE,Prevents migraine recurrence post-discharge.,Pharmacology
DIAZEPAM,Neurologically relevant medication with key indications/risks.,Pharmacology
DIMETHYL FUMARATE,"Flushing, lymphopenia, PML risk.",Pharmacology
DIPHENHYDRAMINE,Antihistamine; adjunct for migraine cocktail.,Pharmacology
DULOXETINE,Neurologically relevant medication with key indications/risks.,Pharmacology
ECULIZUMAB,Complement inhibitor for refractory AChR-MG.,Pharmacology
ENOXAPARIN,LMWH with more predictable PK.,Pharmacology
ENTACAPONE,COMT inhibitor extending levodopa effect.,Pharmacology
ERENUMAB,CGRP monoclonal for prevention.,Pharmacology
ESLICARBAZEPINE,Once-daily Na channel blocker.,Pharmacology
ETHOSUXIMIDE,Neurologically relevant medication with key indications/risks.,Pharmacology
FELBAMATE,Aplastic anemia risk; last-line therapy.,Pharmacology
FINGOLIMOD,"S1P modulator; bradycardia, macular edema.",Pharmacology
FREMANEZUMAB,CGRP monoclonal for prevention.,Pharmacology
GABAPENTIN,Neurologically relevant medication with key indications/risks.,Pharmacology
GALCANEZUMAB,CGRP monoclonal for prevention.,Pharmacology
INDOMETHACIN,Hemicrania diagnostic,Pharmacology
IVIG,"Immunotherapy for GBS, MG exacerbations.",Pharmacology
KETOROLAC,NSAID for acute migraine in ED.,Pharmacology
LACOSAMIDE,Enhances slow inactivation of sodium channels.,Pharmacology
LAMOTRIGINE,Rash risk; slow titration to avoid SJS.,Pharmacology
LASMIDITAN,5-HT1F agonist; non-vasoconstrictive.,Pharmacology
LEVETIRACETAM,Broad-spectrum antiseizure; irritability common.,Pharmacology
LEVODOPA,Dopamine precursor for Parkinson disease; motor fluctuations.,Pharmacology
LORAZEPAM,Fast acting benzo,Pharmacology
MIDAZOLAM,Infusable benzo,Pharmacology
NALOXONE,Opioid reversal; precipitates withdrawal.,Pharmacology
NALTREXONE,Opioid antagonist for dependence; hepatotoxicity risk.,Pharmacology
NATALIZUMAB,α4-integrin blocker; risk of PML.,Pharmacology
NIMODIPINE,Reduces delayed cerebral ischemia after SAH.,Pharmacology
NORTRIPTYLINE,Neurologically relevant medication with key indications/risks.,Pharmacology
OCRELIZUMAB,Anti-CD20 for RRMS/PPMS.,Pharmacology
OFATUMUMAB,Anti-CD20 for MS; monthly self-injection.,Pharmacology
OPICAPONE,Neurologically relevant medication with key indications/risks.,Pharmacology
OXCARBAZEPINE,Sodium channel agent; risk of hyponatremia.,Pharmacology
OZANIMOD,S1P modulator for RRMS; hepatic monitoring.,Pharmacology
PERAMPANEL,AMPA receptor antagonist; behavioral effects.,Pharmacology
PHENYTOIN,"Nonlinear kinetics; ataxia, nystagmus at high levels.",Pharmacology
PLASMA EXCHANGE,Rapid antibody removal in MG/GBS/LEMS.,Pharmacology
PRAMIPEXOLE,Dopamine agonist for Parkinson disease and RLS.,Pharmacology
PRASUGREL,Thienopyridine; avoid prior stroke/TIA.,Pharmacology
PRIMIDONE,Phenobarbitol precursor.,Pharmacology
PROCHLORPERAZINE,Dopamine blocker antiemetic for migraine.,Pharmacology
RASAGILINE,Neurologically relevant medication with key indications/risks.,Pharmacology
RITUXIMAB,"CD20 monoclonal for NMOSD, autoimmune encephalitis.",Pharmacology
ROPINIROLE,Dopamine agonist; impulse control risk.,Pharmacology
ROTIGOTINE,Neurologically relevant medication with key indications/risks.,Pharmacology
RUFINAMIDE,Adjunct for LGS; shortens QT interval.,Pharmacology
SIPONIMOD,S1P modulator for SPMS; genotyping before use.,Pharmacology
TENECTEPLASE,Fibrinolytic used in acute ischemic stroke at some centers.,Pharmacology
TERIFLUNOMIDE,Pyrimidine synthesis inhibitor; teratogenic.,Pharmacology
TETRABENAZINE,Neurologically relevant medication with key indications/risks.,Pharmacology
TIAGABINE,GABA reuptake inhibitor; may provoke seizures.,Pharmacology
TICAGRELOR,P2Y12 inhibitor; dyspnea side effect.,Pharmacology
TIZANIDINE,Neurologically relevant medication with key indications/risks.,Pharmacology
TOPIRAMATE,Word-finding difficulty; kidney stones; weight loss.,Pharmacology
TRIPTANS,5-HT1B/1D agonists; vasoconstriction caution.,Pharmacology
VALPROATE,Broad-spectrum antiseizure; teratogenic; hepatotoxicity risk.,Pharmacology
VERAPAMIL,Calcium blocker; used in RCVS/hemiplegic migraine.,Pharmacology
VIGABATRIN,Irreversible GABA transaminase inhibitor; visual field loss.,Pharmacology
WARFARIN,Vitamin K antagonist; INR monitoring.,Pharmacology
ZONISAMIDE,Broad agent; kidney stones and weight loss.,Pharmacology
ACA INFARCT,"Abulia, leg-predominant weakness, urinary incontinence.",Vascular
AICA STROKE,"Ipsilateral deafness, facial weakness, ataxia.",Vascular
ANTERIOR CHOROIDAL STROKE,"Hemiparesis, hemisensory loss, and homonymous hemianopia.",Vascular
ANTERIOR COMMUNICATING ANEURYSM,Common cause of SAH; visual/AMN deficits.,Vascular
ARTERIOVENOUS MALFORMATION,Tangled high-flow shunt causing headache or hemorrhage.,Vascular
ASPECTS SCORE,Early ischemic changes quantification on CT.,Vascular
BASILAR ARTERY THROMBECTOMY,Posterior circulation EVT for LVO.,Vascular
BASILAR THROMBOSIS,"Coma, locked-in syndrome, cranial nerve palsies.",Vascular
BASILAR TIP ANEURYSM,Subarachnoid hemorrhage with coma/oculomotor palsies.,Vascular
BERRY ANEURYSM,Saccular aneurysm causing subarachnoid hemorrhage.,Vascular
CAROTID ARTERY DISSECTION,Horner syndrome and anterior circulation TIA/stroke.,Vascular
CAROTID CAVERNOUS FISTULA,"Pulsatile exophthalmos, bruit, diplopia.",Vascular
CAROTID DISSECTION,"Neck pain, Horner syndrome, retinal ischemia risk.",Vascular
CAROTID WEB,Shelf-like intimal variant linked to embolic stroke.,Vascular
CAVERNOUS MALFORMATION,Low-flow vascular lesion with hemosiderin rim on MRI.,Vascular
CAVERNOUS SINUS THROMBOSIS,"Ophthalmoplegia, chemosis, fever; septic source.",Vascular
CENTRAL RETINAL ARTERY OCCLUSION,Painless monocular vision loss; cherry-red spot.,Vascular
CEREBRAL AMYLOID ANGIOPATHY,Lobar hemorrhage; microbleeds on GRE/SWI.,Vascular
CEREBRAL VASOSPASM TCD,Elevated MCA velocities post-SAH.,Vascular
CEREBRAL VENOUS THROMBOSIS,"Headache, papilledema; treat with anticoagulation.",Vascular
CHARCOT BOUCHARD ANEURYSMS,Microaneurysms causing hypertensive hemorrhage.,Vascular
DURAL AV FISTULA,Pulsatile tinnitus; cortical venous reflux risk.,Vascular
DURAL SINUS THROMBOSIS,Headache with venous infarcts; hypercoagulable risk.,Vascular
EC IC BYPASS,Extracranial–intracranial bypass for moyamoya/occlusion.,Vascular
EPIDURAL HEMATOMA,Lucid interval; lens-shaped bleed; middle meningeal artery.,Vascular
FIBROMUSCULAR DYSPLASIA,String-of-beads carotid or renal artery disease.,Vascular
HEMORRHAGIC TRANSFORMATION,"Large infarcts, reperfusion, anticoagulation raise risk.",Vascular
RECURRENT ARTERY OF HEUBNER ,Caudate head infarct with abulia/dysarthria.,Vascular
INTRACEREBRAL HEMORRHAGE,"Hypertensive deep bleeds: basal ganglia, thalamus.",Vascular
LACUNAR STROKE,Small deep infarct from lipohyalinosis; pure syndromes.,Vascular
LEFT ATRIAL APPENDAGE,Common origin of cardioembolic stroke in AF.,Vascular
LENTICULOSTRIATE ,Pure motor/sensory stroke perforators.,Vascular
LOBAR HEMORRHAGE,Amyloid angiopathy in elderly; recurrent lobar bleeds.,Vascular
MIDDLE MENINGEAL ARTERY,Epidural hematoma with lens-shaped bleed.,Vascular
MOYAMOYA DISEASE,Progressive ICA stenosis with collateral networks.,Vascular
PARADOXICAL EMBOLISM,Venous clot traverses to arterial system.,Vascular
PICA STROKE,"Dysphagia, hiccups, ataxia; lateral medulla.",Vascular
POSTERIOR COMMUNICATING ANEURYSM,CN III palsy with painful pupil-involving ptosis.,Vascular
POSTERIOR REVERSIBLE ENCEPHALOPATHY,Occipital edema with seizures and visual loss.,Vascular
REVERSIBLE CEREBRAL VASOCONSTRICTION,Thunderclap headaches with segmental narrowing.,Vascular
SCA STROKE,"Ipsilateral limb ataxia, dysarthria.",Vascular
SUBARACHNOID HEMORRHAGE,Thunderclap headache from ruptured aneurysm.,Vascular
SUBDURAL HEMATOMA,Bridging vein bleed; crescentic; fluctuating deficits.,Vascular
THALAMOGENICULATE INFARCT,"Thalamic pain syndrome, sensory loss.",Vascular
VERTEBRAL ARTERY DISSECTION,Posterior circulation stroke with neck pain.,Vascular
WATERSHED INFARCTION,Borderzone strokes from hypoperfusion.,Vascular
